code,size,rooms,price,url,image_url,type,neighborhood,street,bedrooms,floor,interior,bathrooms,year_built,description,central_heating,yard
A11610,63 m²,3,250 €,https://www.novelestate.com/estate_view.html?id=A11610,https://novelestate.com/images/estate/21281/Kompletno-namesten-stan-na-rampa (3).jpeg,rent,Кисела Вода,,2,3,Наместен,1,,"Се издава наместен стан во Скопје, Кисела Вода со површина од 63 m2.
 Екстра: Клима, Централно Парно, Лифт, Нова Зграда.
 Цена: 250 EUR",Yes,
A10112,44 m²,2,200 €,https://www.novelestate.com/estate_view.html?id=A10112,https://novelestate.com/images/estate/18637/c19d3dc7-8b0a-45c5-bb1c-e95fae9f36e8.jpg,rent,Ново Лисиче,,1,4,Наместен,1,,"Се издава наместен стан во Скопје, Ново Лисиче со површина од 44 m2.
 Екстра: Греење на струја.
 Цена: 200 EUR",,
A12291,43 m²,2,240 €,https://www.novelestate.com/estate_view.html?id=A12291,https://novelestate.com/images/estate/22421/-43m2-vo-Star-Aerodrom-Tobako-2- (1).jpeg,rent,Аеродром,,1,10,Наместен,1,,"Се издава наместен стан во Скопје, Аеродром со површина од 43 m2.
 Екстра: Клима, Централно Парно, Лифт, Нова Зграда.
 Цена: 240 EUR",Yes,
A12173,70 m²,4,300 €,https://www.novelestate.com/estate_view.html?id=A12173,https://novelestate.com/images/estate/22231/00238fee-a42e-40bc-82d8-355f680fdad3.jpg,rent,Центар,,3,1,Наместен,,,"Се издава наместен стан во Скопје, Центар со површина од 70 m2.
 Екстра:.
 Цена: 300 EUR",,
A9956,58 m²,2,250 €,https://www.novelestate.com/estate_view.html?id=A9956,https://novelestate.com/images/estate/18249/2aa2ec96-ac58-40cc-9add-6d47046999a8.jpg,rent,Центар - Универзална Сала,,1,1,Празен,1,,"Се издава празен стан во Скопје, Центар - Универзална Сала со површина од 58 m2.
 Екстра: Централно Парно.
 Цена: 250 EUR",Yes,
A9059,73 m²,3,250 €,https://www.novelestate.com/estate_view.html?id=A9059,https://novelestate.com/images/estate/16682/ImageHandler (9).jpg,rent,Аеродром,,2,1/4,Наместен,,,"Се издава наместен стан во Скопје, Аеродром со површина од 73 m2.
 Екстра: Клима, Централно Парно.
 Цена: 250 EUR",Yes,
A11521,75 m²,3,350 €,https://www.novelestate.com/estate_view.html?id=A11521,https://novelestate.com/images/estate/21119/0cac1e8e-94b1-4ad0-a16f-b9b990b2cd06.jpg,rent,Центар,,2,1,Наместен,1,,"Се издава наместен стан во Скопје, Центар со површина од 75 m2.
 Екстра: Клима, Сопствено парно, Реновиран.
 Цена: 350 EUR",,
A6481,56 m²,2,240 €,https://www.novelestate.com/estate_view.html?id=A6481,https://novelestate.com/images/estate/11851/Se-izdava-stan-vo-blizina-na-Katolicka-Crkva (1).jpeg,rent,Центар,,1,4,Празен,1,,"Се издава празен стан во Скопје, Центар со површина од 56 m2.
 Екстра: Централно Парно, Кујнски елементи, Лифт.
 Цена: 240 EUR",Yes,
A14907,65 m²,2,325 €,https://www.novelestate.com/estate_view.html?id=A14907,./img/no_photo.png,rent,Карпош 4,ул.Волгоградска,1,2/4,Наместен,1,,"Се издава наместен стан во Скопје, Карпош 4 со површина од 65 m2.
 Екстра: Клима, Реновиран.
 Цена: 325 EUR",,
A7940,115 m²,4,350 €,https://www.novelestate.com/estate_view.html?id=A7940,./img/no_photo.png,rent,Карпош 4,,3,2/4,Празен,2,,"Се издава празен стан во Скопје, Карпош 4 со површина од 115 m2.
 Екстра: Централно Парно, Кујнски елементи, Клима, Лифт.
 Цена: 350 EUR",Yes,
A15387,95 m²,1,1200 €,https://www.novelestate.com/estate_view.html?id=A15387,./img/no_photo.png,rent,Центар,,,приземје,Празен,1,,"Се издава празен стан во Скопје, Центар со површина од 95 m2.
 Екстра: Греење на струја, Употребна дозвола, Излог.
 Цена: 1200 EUR",,
A7813,73 m²,3,250 €,https://www.novelestate.com/estate_view.html?id=A7813,./img/no_photo.png,rent,Карпош 4,,2,2/4,Празен,1,,"Се издава празен стан во Скопје, Карпош 4 со површина од 73 m2.
 Екстра: Кујнски елементи, Централно Парно.
 Цена: 250 EUR",Yes,
A15363,67 m²,3,Please contact,https://www.novelestate.com/estate_view.html?id=A15363,./img/no_photo.png,rent,Центар,,2,3/6,Наместен,1,,"Се издава наместен стан во Скопје, Центар со површина од 67 m2.
 Екстра: Централно Парно, Лифт, Нова Зграда.
 Цена: 0 EUR",Yes,
A15352,31 m²,2,260 €,https://www.novelestate.com/estate_view.html?id=A15352,./img/no_photo.png,rent,Аеродром,кај Поликлиника Јане Сандански,1,10,Наместен,1,,"Се издава наместен стан во Скопје, Аеродром со површина од 31 m2.
 Екстра: Клима, Лифт, Нова Зграда.
 Цена: 260 EUR",,
A15326,97 m²,4,920 €,https://www.novelestate.com/estate_view.html?id=A15326,./img/no_photo.png,rent,Центар,,3,3,Наместен,5,,"Се издава наместен стан во Скопје, Центар со површина од 97 m2.
 Екстра: Клима, Централно Парно, Лифт, Нова Зграда.
 Цена: 920 EUR",Yes,
A15309,75 m²,3,700 €,https://www.novelestate.com/estate_view.html?id=A15309,./img/no_photo.png,rent,Центар,,2,1,Наместен,1,,"Се издава наместен стан во Скопје, Центар со површина од 75 m2.
 Екстра: Клима, Централно Парно, Лифт.
 Цена: 700 EUR",Yes,
A15308,54 m²,2,400 €,https://www.novelestate.com/estate_view.html?id=A15308,./img/no_photo.png,rent,Карпош 4,,1,1,Наместен,1,,"Се издава наместен стан во Скопје, Карпош 4 со површина од 54 m2.
 Екстра: Клима, Централно Парно, Лифт, Нова Зграда, Паркинг.
 Цена: 400 EUR",Yes,
A15265,43 m²,2,300 €,https://www.novelestate.com/estate_view.html?id=A15265,./img/no_photo.png,rent,Центар,,1,2,Наместен,1,,"Се издава наместен стан во Скопје, Центар со површина од 43 m2.
 Екстра: Клима, Лифт, Нова Зграда.
 Цена: 300 EUR",,
A15264,62 m²,3,350 €,https://www.novelestate.com/estate_view.html?id=A15264,./img/no_photo.png,rent,Ново Лисиче,ул.Гаврил Константиновиќ,2,1,Празен,1,,"Се издава празен стан во Скопје, Ново Лисиче со површина од 62 m2.
 Екстра: Сопствено парно.
 Цена: 350 EUR",,
A15262,65 m²,3,500 €,https://www.novelestate.com/estate_view.html?id=A15262,./img/no_photo.png,rent,Центар,ГТЦ,2,6,Наместен,1,,"Се издава наместен стан во Скопје, Центар со површина од 65 m2.
 Екстра: Клима, Централно Парно, Лифт, Реновиран, Паркинг.
 Цена: 500 EUR",Yes,
A15237,80 m²,3,350 €,https://www.novelestate.com/estate_view.html?id=A15237,./img/no_photo.png,rent,Ново Лисиче,,2,5,Наместен,2,,"Се издава наместен стан во Скопје, Ново Лисиче со површина од 80 m2.
 Екстра: Клима, Централно Парно, Лифт.
 Цена: 350 EUR",Yes,
A6930,50 m²,2,180 €,https://www.novelestate.com/estate_view.html?id=A6930,./img/no_photo.png,rent,Кисела Вода,,1,4/5,Празен,1,,"Се издава празен стан во Скопје, Кисела Вода со површина од 50 m2.
 Екстра: Лифт, Нова Зграда, Кујнски елементи, Клима, Централно Парно.
 Цена: 180 EUR",Yes,
A15098,62 m²,3,Please contact,https://www.novelestate.com/estate_view.html?id=A15098,./img/no_photo.png,rent,Автокоманда,,2,1,Празен,1,2022,"Се издава празен стан во Скопје, Автокоманда со површина од 62 m2.
 Екстра: Централно Парно, Лифт, Нова Зграда.
 Цена: 0 EUR",Yes,
A15085,93 m²,5,500 €,https://www.novelestate.com/estate_view.html?id=A15085,./img/no_photo.png,rent,Аеродром - Нова Железничка,ул.В.Комаров,4,5,Наместен,2,,"Се издава наместен стан во Скопје, Аеродром - Нова Железничка со површина од 93 m2.
 Екстра: Сопствено парно, Лифт.
 Цена: 500 EUR",,
A15075,87 m²,3,700 €,https://www.novelestate.com/estate_view.html?id=A15075,./img/no_photo.png,rent,Центар,,2,14,Празен,2,,"Се издава празен стан во Скопје, Центар со површина од 87 m2.
 Екстра: Клима, Централно Парно, Лифт, Нова Зграда.
 Цена: 700 EUR",Yes,
A15065,43 m²,2,350 €,https://www.novelestate.com/estate_view.html?id=A15065,./img/no_photo.png,rent,Аеродром - Нова Железничка,,1,приземје,Наместен,1,,"Се издава наместен стан во Скопје, Аеродром - Нова Железничка со површина од 43 m2.
 Екстра: Централно Парно, Лифт, Нова Зграда.
 Цена: 350 EUR",Yes,
A15035,62 m²,3,400 €,https://www.novelestate.com/estate_view.html?id=A15035,./img/no_photo.png,rent,Аеродром,,2,2,Наместен,2,,"Се издава наместен стан во Скопје, Аеродром со површина од 62 m2.
 Екстра: Клима, Централно Парно, Лифт, Нова Зграда, Гаража.
 Цена: 400 EUR",Yes,
A15015,80 m²,4,400 €,https://www.novelestate.com/estate_view.html?id=A15015,./img/no_photo.png,rent,Центар,,3,7/7,Наместен,1,,"Се издава наместен стан во Скопје, Центар со површина од 80 m2.
 Екстра: Клима, Лифт.
 Цена: 400 EUR",,
A15010,55 m²,2,500 €,https://www.novelestate.com/estate_view.html?id=A15010,./img/no_photo.png,rent,Центар,,1,1/4,Наместен,1,,"Се издава наместен стан во Скопје, Центар со површина од 55 m2.
 Екстра: Клима, Централно Парно.
 Цена: 500 EUR",Yes,
A15007,47 m²,2,340 €,https://www.novelestate.com/estate_view.html?id=A15007,./img/no_photo.png,rent,Аеродром,CORNER RESIDENCE,1,2,Наместен,1,2022,"Се издава наместен стан во Скопје, Аеродром со површина од 47 m2.
 Екстра: Клима, Лифт, Нова Зграда, Гаража.
 Цена: 340 EUR",,
A14976,55 m²,2,500 €,https://www.novelestate.com/estate_view.html?id=A14976,./img/no_photo.png,rent,Центар,,1,2,Наместен,1,2010,"Се издава наместен стан во Скопје, Центар со површина од 55 m2.
 Екстра: Клима, Централно Парно, Лифт, Нова Зграда.
 Цена: 500 EUR",Yes,
